recipient_group,rank,source_group,overlap_fraction,overlap_windows,distance,class_match,forced
443,29,245,0.001012,28,206557679,0,False
443,30,389,0.001012,28,55590167,0,False
443,31,392,0.001012,28,52446392,0,False
444,0,443,0.064598,1738,0,1,False
444,1,438,0.055008,1480,5242968,1,False
444,2,436,0.051477,1385,7340246,1,False
444,3,432,0.050443,1331,11533947,1,False
444,4,440,0.049582,1334,3145327,1,False
444,5,431,0.049508,1332,12582749,1,False
444,6,441,0.048244,1298,2097834,1,False
444,7,434,0.046720,1257,9436544,0,False
444,8,439,0.046646,1255,4193711,1,False
444,9,437,0.045605,1227,6291851,0,False
444,10,435,0.045085,1213,8388094,0,False
444,11,426,0.044230,1190,17829120,0,False
444,12,427,0.043375,1167,16776925,1,False
444,13,430,0.041256,1110,13630977,1,False
444,14,433,0.036387,979,10484980,0,False
444,15,424,0.029957,806,19932927,0,False
444,16,442,0.029437,792,1048976,0,False
444,17,429,0.027207,732,14679973,0,False
444,18,425,0.027170,731,18877744,0,False
444,19,428,0.023490,632,15727961,0,False
444,20,423,0.008103,218,20977951,0,False
444,21,422,0.008065,217,22029309,0,False
444,22,421,0.003308,89,23081014,0,False
444,23,387,0.001450,39,58729338,0,False
444,24,403,0.001375,37,41973968,0,False
444,25,253,0.001264,34,199200564,0,False
444,26,392,0.001264,34,53495368,0,False
444,27,47,0.001189,32,415144330,0,False
444,28,25,0.001115,30,438229721,0,False
444,29,174,0.001115,30,282032716,0,False
444,30,115,0.001078,29,343843437,0,False
444,31,57,0.001041,28,404654863,0,False
445,0,444,0.041814,1125,0,0,False
445,1,437,0.041601,1168,7340476,1,False
445,2,436,0.039837,1147,8388871,0,False
445,3,441,0.038720,1042,3146459,0,False
445,4,432,0.038695,1021,12582572,0,False
445,5,443,0.037758,1045,1048625,0,False
445,6,438,0.037248,1038,6291593,0,False
445,7,440,0.036479,1005,4193952,0,False
445,8,431,0.035253,958,13631374,0,False
445,9,435,0.035088,1037,9436719,1,False
445,10,434,0.034594,1029,10485169,1,False
445,11,439,0.034589,1001,5242336,0,False
445,12,426,0.029849,875,18877745,0,False
445,13,427,0.029401,849,17825550,0,False
445,14,430,0.028179,795,14679602,0,False
445,15,433,0.026593,791,11533605,0,False
445,16,442,0.024475,728,2097601,1,False
445,17,425,0.023332,694,19926369,1,False
445,18,424,0.023063,686,20981552,1,False
445,19,429,0.020609,613,15728598,1,False
445,20,428,0.016339,486,16776586,0,False
445,21,422,0.010287,306,23077934,0,False
445,22,423,0.008808,262,22026576,0,False
445,23,421,0.004034,120,24129639,0,False
445,24,374,0.001378,41,73416057,0,False
445,25,392,0.001076,32,54543993,0,False
445,26,57,0.001042,31,405703488,1,False
445,27,276,0.000908,27,176111143,1,False
445,28,375,0.000908,27,72365029,0,False
445,29,387,0.000908,27,59777963,1,False
445,30,401,0.000908,27,45119503,1,False
445,31,403,0.000874,26,43022593,0,False
446,0,445,0.039613,1168,0,1,False
446,1,441,0.039575,1065,4189107,0,False
446,2,437,0.039500,1109,8383124,1,False
446,3,436,0.037892,1091,9431519,0,False
446,4,444,0.035347,951,1042648,0,False
446,5,432,0.033768,891,13625220,0,False
446,6,431,0.033523,911,14674022,0,False
446,7,434,0.033000,973,11527817,1,False
446,8,440,0.032414,893,5236600,0,False
446,9,435,0.032118,947,10479367,1,False
446,10,438,0.031076,866,7334241,0,False
446,11,439,0.030062,870,6284984,0,False
446,12,443,0.029376,813,2091273,0,False
446,13,430,0.027471,775,15722250,0,False
446,14,442,0.027404,808,3140249,1,False
446,15,433,0.025945,765,12576253,0,False
446,16,427,0.024968,721,18868198,0,False
446,17,426,0.024903,730,19920393,0,False
446,18,425,0.024487,722,20969017,1,False
446,19,424,0.022113,652,22024200,1,False
446,20,429,0.019807,584,16771246,1,False
446,21,428,0.014278,421,17819234,0,False
446,22,422,0.013397,395,24120582,0,False
446,23,423,0.009157,270,23069224,0,False
446,24,421,0.004613,136,25172287,0,False
446,25,392,0.001187,35,55586641,0,False
446,26,387,0.001153,34,60820611,1,False
446,27,389,0.001119,33,58730416,0,False
446,28,403,0.001085,32,44065241,0,False
446,29,207,0.001051,31,249547421,0,False
446,30,163,0.001017,30,295635073,0,False
446,31,36,0.000984,29,428771315,0,False
447,0,444,0.056644,1524,2091698,0,False
447,1,443,0.047261,1308,3140323,0,False
447,2,438,0.046884,1306,8383291,0,False
447,3,440,0.045989,1267,6285650,0,False
447,4,432,0.045592,1203,14674270,0,False
447,5,436,0.045053,1255,10480569,0,False
447,6,431,0.044232,1202,15723072,0,False
447,7,441,0.043031,1158,5238157,0,False
447,8,439,0.042468,1183,7334034,0,False
447,9,445,0.041248,1149,1049050,1,False
447,10,426,0.039991,1114,20969443,0,False
447,11,437,0.039525,1101,9432174,1,False
447,12,435,0.039417,1098,11528417,1,False
447,13,434,0.038699,1078,12576867,1,False
447,14,427,0.038627,1076,19917248,0,False
447,15,430,0.035612,992,16771300,0,False
447,16,446,0.035504,989,0,1,False
447,17,433,0.029365,818,13625303,0,False
447,18,424,0.024986,696,23073250,1,False
447,19,425,0.023514,655,22018067,1,False
447,20,442,0.023083,643,4189299,1,False
447,21,429,0.021432,597,17820296,1,False
447,22,428,0.019170,534,18868284,0,False
447,23,423,0.008077,225,24118274,0,False
447,24,422,0.006821,190,25169632,0,False
447,25,421,0.002836,79,26221337,0,False
447,26,374,0.001508,42,75507755,0,False
447,27,208,0.001077,30,249549212,1,False
447,28,253,0.001077,30,202340887,0,False
447,29,10,0.001005,28,457116715,0,False
447,30,211,0.001005,28,246410477,0,False
447,31,81,0.000969,27,382621504,1,False
448,0,447,0.053166,1481,0,0,False
448,1,444,0.051515,1386,3140004,1,False
448,2,436,0.047829,1366,11528875,1,False
448,3,440,0.047296,1303,7333956,1,False
448,4,432,0.046805,1235,15722576,1,False
448,5,438,0.046148,1286,9431597,1,False
448,6,443,0.045491,1259,4188629,1,False
448,7,441,0.045037,1212,6286463,1,False
448,8,437,0.044985,1263,10480480,0,False
448,9,431,0.044784,1217,16771378,1,False
448,10,439,0.043102,1231,8382340,1,False
448,11,445,0.043032,1229,2097356,0,False
448,12,435,0.041211,1177,12576723,0,False
448,13,434,0.041071,1173,13625173,0,False
448,14,426,0.038936,1112,22017749,0,False
448,15,446,0.038936,1112,1048306,0,False
448,16,430,0.036297,1024,17819606,1,False
448,17,427,0.035819,1023,20965554,1,False
448,18,433,0.032248,921,14673609,0,False
448,19,424,0.028887,825,24121556,0,False
448,20,425,0.028501,814,23066373,0,False
448,21,442,0.027101,774,5237605,0,False
448,22,429,0.024755,707,18868602,0,False
448,23,428,0.020728,592,19916590,0,False
448,24,422,0.011029,315,26217938,0,False
448,25,423,0.008613,246,25166580,0,False
448,26,421,0.004167,119,27269643,0,False
448,27,403,0.001190,34,46162597,0,False
448,28,26,0.001155,33,441368685,0,False
448,29,392,0.001120,32,57683997,0,False
448,30,201,0.001085,31,257933751,0,False
448,31,58,0.001050,30,407797967,0,False
449,0,444,0.046423,1249,4187779,1,False
449,1,437,0.043703,1227,11528255,0,False
449,2,443,0.042889,1187,5236404,1,False
449,3,448,0.042822,1223,0,1,False
449,4,440,0.042432,1169,8381731,1,False
449,5,438,0.041662,1161,10479372,1,False
449,6,432,0.040628,1072,16770351,1,False
449,7,441,0.040615,1093,7334238,1,False
449,8,436,0.040075,1151,12576650,1,False
449,9,447,0.039525,1101,1047775,0,False
449,10,431,0.038896,1057,17819153,1,False
449,11,426,0.037116,1066,23065524,0,False
449,12,435,0.036802,1057,13624498,0,False
449,13,434,0.036036,1035,14672948,0,False
449,14,439,0.035967,1033,9430115,1,False
449,15,430,0.035056,989,18867381,1,False
449,16,445,0.034261,984,3145131,0,False
449,17,427,0.033599,965,22013329,1,False
449,18,446,0.033181,953,2096081,0,False
449,19,433,0.031754,912,15721384,0,False
449,20,442,0.027993,804,6285380,0,False
449,21,424,0.026740,768,25169331,0,False
449,22,429,0.026461,760,19916377,0,False
449,23,425,0.025904,744,24114148,0,False
449,24,428,0.022074,634,20964365,0,False
449,25,422,0.012778,367,27265713,0,False
449,26,423,0.008844,254,26214355,0,False
449,27,421,0.004874,140,28317418,0,False
449,28,403,0.001462,42,47210372,0,False
449,29,115,0.001184,34,349079841,0,False
449,30,25,0.001149,33,443466125,0,False
449,31,26,0.001149,33,442416460,0,False
450,0,449,0.046447,1334,0,0,False
450,1,437,0.045163,1268,12573904,1,False
450,2,448,0.041667,1190,1045649,0,False
450,3,446,0.040835,1191,3141730,1,False
450,4,441,0.040281,1084,8379887,0,False
450,5,436,0.039212,1129,13622299,0,False
450,6,444,0.036870,992,5233428,0,False
450,7,432,0.035814,945,17816000,0,False
450,8,440,0.035644,982,9427380,0,False
450,9,445,0.035349,1031,4190780,1,False
450,10,447,0.034786,969,2093424,1,False
450,11,431,0.034591,940,18864802,0,False
450,12,438,0.034126,951,11525021,0,False
450,13,435,0.033292,971,14670147,1,False
450,14,434,0.033224,969,15718597,1,False
450,15,443,0.031507,872,6282053,0,False
450,16,439,0.031306,906,10475764,0,False
450,17,430,0.030342,856,19913030,0,False
450,18,433,0.029829,870,16767033,0,False
450,19,425,0.029555,862,25159797,1,False
450,20,442,0.028698,837,7331029,1,False
450,21,426,0.028286,825,24111173,0,False
450,22,424,0.026949,786,26214980,1,False
450,23,427,0.026249,758,23058978,0,False
450,24,429,0.025612,747,20962026,1,False
450,25,428,0.017898,522,22010014,0,False
450,26,422,0.014949,436,28311362,0,False
450,27,423,0.008606,251,27260004,0,False
450,28,421,0.004937,144,29363067,0,False
450,29,403,0.001783,52,48256021,0,False
450,30,245,0.001337,39,213888708,1,False
450,31,47,0.001234,36,421426383,1,False
451,0,444,0.058412,1568,6281477,1,False
451,1,448,0.056176,1508,2093698,1,False
451,2,447,0.054388,1460,3141473,0,False
451,3,438,0.053830,1445,12573070,1,False
451,4,440,0.052153,1400,10475429,1,False
451,5,436,0.051632,1386,14670348,1,False
451,6,431,0.051334,1378,19912851,1,False
451,7,450,0.050849,1365,0,0,False
451,8,432,0.049723,1312,18864049,1,False
451,9,437,0.048502,1302,13621953,0,False
451,10,449,0.048502,1302,1048049,1,False
451,11,443,0.046714,1254,7330102,1,False
451,12,439,0.045448,1220,11523813,1,False
451,13,441,0.045299,1216,9427936,1,False
451,14,445,0.044591,1197,5238829,0,False
451,15,430,0.044516,1195,20961079,1,False
451,16,426,0.043660,1172,25159222,0,False
451,17,434,0.043436,1166,16766646,0,False
451,18,435,0.041983,1127,15718196,0,False
451,19,446,0.040679,1092,4189779,0,False
451,20,427,0.040493,1087,24107027,1,False
451,21,433,0.038742,1040,17815082,0,False
451,22,425,0.036358,976,26207846,0,False
451,23,424,0.036246,973,27263029,0,False
451,24,442,0.027529,739,8379078,0,False
451,25,429,0.026188,703,22010075,0,False
451,26,428,0.022351,600,23058063,0,False
451,27,422,0.011734,315,29359411,0,False
451,28,423,0.008382,225,28308053,0,False
451,29,421,0.004433,119,30411116,0,False
451,30,387,0.001192,32,66059440,0,False
451,31,403,0.001155,31,49304070,0,False
452,0,451,0.050402,1353,0,1,False
452,1,448,0.047969,1370,3142137,1,False
452,2,437,0.046303,1300,14670392,0,False
452,3,444,0.046125,1241,7329916,1,False
452,4,440,0.045517,1254,11523868,1,False
452,5,449,0.045472,1306,2096488,1,False
452,6,441,0.045297,1219,10476375,1,False
452,7,450,0.045067,1311,1048439,0,False
452,8,447,0.044263,1233,4189912,0,False
452,9,438,0.043923,1224,13621509,1,False
452,10,436,0.043588,1255,15718787,1,False
452,11,443,0.042998,1190,8378541,1,False
452,12,445,0.041973,1221,6287268,0,False
452,13,434,0.041217,1199,17815085,0,False
452,14,446,0.040633,1182,5238218,0,False
452,15,432,0.040590,1071,19912488,1,False
452,16,435,0.039807,1158,16766635,0,False
452,17,431,0.039558,1075,20961290,1,False
452,18,439,0.039150,1133,12572252,1,False
452,19,426,0.034582,1006,26207661,0,False
452,20,430,0.033142,935,22009518,1,False
452,21,427,0.031444,908,25155466,1,False
452,22,433,0.031420,914,18863521,0,False
452,23,442,0.029942,871,9427517,0,False
452,24,424,0.027020,786,28311468,0,False
452,25,425,0.026160,761,27256285,0,False
452,26,429,0.026057,758,23058514,0,False
452,27,428,0.020763,604,24106502,0,False
452,28,422,0.012513,364,30407850,0,False
452,29,423,0.008835,257,29356492,0,False
452,30,421,0.004160,121,31459555,0,False
452,31,403,0.001306,38,50352509,0,False
453,0,451,0.061019,1638,1059005,1,False
453,1,450,0.051732,1429,2107444,0,False
453,2,452,0.051262,1416,0,1,False
453,3,437,0.050900,1406,15729397,0,False
453,4,448,0.048691,1345,4201142,1,False
453,5,436,0.047207,1304,16777792,1,False
453,6,444,0.047203,1270,8388921,1,False
453,7,449,0.045035,1244,3155493,1,False
453,8,441,0.043885,1181,11535380,1,False
453,9,446,0.043442,1200,6297223,0,False
453,10,445,0.043080,1190,7346273,0,False
453,11,434,0.042103,1163,18874090,0,False
453,12,432,0.041613,1098,20971493,1,False
453,13,447,0.041161,1137,5248917,0,False
453,14,431,0.039742,1080,22020295,1,False
453,15,440,0.039673,1093,12582873,1,False
453,16,438,0.039279,1085,14680514,1,False
453,17,435,0.038591,1066,17825640,0,False
453,18,439,0.038555,1065,13631257,1,False
453,19,430,0.038519,1064,23068523,1,False
453,20,425,0.037686,1041,28315290,0,False
453,21,433,0.037686,1041,19922526,0,False
453,22,443,0.037071,1024,9437546,1,False
453,23,424,0.034355,949,29370473,0,False
453,24,426,0.033921,937,27266666,0,False
453,25,427,0.033088,914,26214471,1,False
453,26,442,0.032618,901,10486522,0,False
453,27,429,0.027332,755,24117519,0,False
453,28,428,0.021142,584,25165507,0,False
453,29,422,0.014444,399,31466855,0,False
453,30,423,0.008218,227,30415497,0,False
453,31,421,0.005394,149,32518560,0,False
454,0,451,0.063478,1704,2107127,1,False
454,1,453,0.061490,1690,0,1,False
454,2,444,0.056569,1522,9437043,1,False
454,3,436,0.054650,1502,17825914,1,False
454,4,437,0.052904,1454,16777519,0,False
454,5,448,0.052212,1435,5249264,1,False
454,6,432,0.051012,1346,22019615,1,False
454,7,438,0.050648,1392,15728636,1,False
454,8,452,0.049738,1367,1048122,1,False
454,9,441,0.049719,1338,12583502,1,False
454,10,450,0.049338,1356,3155566,0,False
454,11,447,0.048428,1331,6297039,0,False
454,12,431,0.047948,1303,23068417,1,False
454,13,434,0.047009,1292,19922212,0,False
454,14,435,0.046973,1291,18873762,0,False
454,15,440,0.046864,1288,13630995,1,False
454,16,449,0.046463,1277,4203615,1,False
454,17,443,0.046427,1276,10485668,1,False
454,18,445,0.045372,1247,8394395,0,False
454,19,446,0.044026,1210,7345345,0,False
454,20,439,0.043989,1209,14679379,1,False
454,21,430,0.040933,1125,24116645,1,False
454,22,433,0.039150,1076,20970648,0,False
454,23,426,0.038750,1065,28314788,0,False
454,24,427,0.038422,1056,27262593,1,False
454,25,425,0.035002,962,29363412,0,False
454,26,424,0.033328,916,30418595,0,False
454,27,442,0.030927,850,11534644,0,False
454,28,429,0.027689,761,25165641,0,False
454,29,428,0.021722,597,26213629,0,False
454,30,422,0.014190,390,32514977,0,False
454,31,423,0.008441,232,31463619,0,False
455,0,454,0.058725,1614,0,1,False
455,1,451,0.050328,1351,3155957,1,False
455,2,453,0.049777,1375,1048830,1,False
455,3,444,0.048876,1315,10485873,1,False
455,4,441,0.048456,1304,13632332,1,False
455,5,452,0.048374,1391,2096952,1,False
455,6,448,0.047479,1356,6298094,1,False
455,7,437,0.047336,1329,17826349,0,False
455,8,436,0.045731,1315,18874744,1,False
455,9,438,0.043959,1225,16777466,1,False
455,10,450,0.043575,1253,4204396,0,False
455,11,434,0.043540,1252,20971042,0,False
455,12,447,0.043079,1200,7345869,0,False
455,13,432,0.042826,1130,23068445,1,False
455,14,443,0.042708,1182,11534498,1,False
455,15,431,0.042502,1155,24117247,1,False
455,16,435,0.041871,1204,19922592,0,False
455,17,440,0.041670,1148,14679825,1,False
455,18,449,0.041468,1191,5252445,1,False
455,19,445,0.041454,1192,9443225,0,False
455,20,446,0.038950,1120,8394175,0,False
455,21,439,0.038359,1103,15728209,1,False
455,22,430,0.034312,968,25165475,1,False
455,23,433,0.033942,976,22019478,0,False
455,24,442,0.033177,954,12583474,0,False
455,25,426,0.033142,953,29363618,0,False
455,26,427,0.032760,942,28311423,1,False
455,27,425,0.030047,864,30412242,0,False
455,28,424,0.028099,808,31467425,0,False
455,29,429,0.025248,726,26214471,0,False
455,30,428,0.019927,573,27262459,0,False
455,31,422,0.013319,383,33563807,0,False
456,0,450,0.038236,1103,5253714,0,False
456,1,453,0.034681,958,2098148,0,False
456,2,446,0.033244,959,9443493,0,False
456,3,455,0.031195,897,0,0,False
456,4,454,0.029290,805,1049318,0,False
456,5,437,0.027853,782,18875667,0,False
456,6,441,0.027721,746,14681650,0,False
456,7,452,0.026381,761,3146270,0,False
456,8,442,0.025514,736,13632792,0,False
456,9,449,0.024094,692,6301763,0,False
456,10,445,0.020695,597,10492543,0,False
456,11,451,0.019781,531,4205275,0,False
456,12,425,0.019690,568,31461560,0,False
456,13,448,0.019538,558,7347412,0,False
456,14,434,0.018581,536,22020360,0,False
456,15,436,0.018443,531,19924062,0,False
456,16,435,0.017783,513,20971910,0,False
456,17,424,0.015773,455,32516743,0,False
456,18,422,0.015600,450,34613125,1,False
456,19,429,0.015392,444,27263789,0,False
456,20,433,0.015010,433,23068796,0,False
456,21,430,0.013469,380,26214793,0,False
456,22,439,0.013173,380,16777527,0,False
456,23,440,0.012740,351,15729143,0,False
456,24,431,0.012511,340,25166565,0,False
456,25,432,0.011862,313,24117763,0,False
456,26,444,0.010184,274,11535191,0,False
456,27,438,0.009797,273,17826784,0,False
456,28,443,0.009792,271,12583816,0,False
456,29,447,0.009154,255,8395187,0,False
456,30,427,0.008112,234,29360741,0,False
456,31,428,0.007869,227,28311777,0,False
457,0,456,0.050025,1417,0,1,False
457,1,450,0.032761,928,6302566,0,False
457,2,453,0.032437,896,3147000,0,False
457,3,446,0.030714,870,10492345,0,False
457,4,455,0.029408,833,1048852,0,False
457,5,437,0.028031,787,19924519,0,False
457,6,454,0.027980,769,2098170,0,False
457,7,441,0.027572,742,15730502,0,False
457,8,442,0.025418,720,14681644,0,False
457,9,452,0.024183,685,4195122,0,False
457,10,445,0.020123,570,11541395,0,False
457,11,449,0.019911,564,7350615,0,False
457,12,436,0.019840,562,20972914,0,False
457,13,451,0.019669,528,5254127,0,False
457,14,448,0.019664,557,8396264,0,False
457,15,435,0.019064,540,22020762,0,False
457,16,434,0.018958,537,23069212,0,False
457,17,425,0.018464,523,32510412,0,False
457,18,433,0.016028,454,24117648,0,False
457,19,424,0.015286,433,33565595,0,False
457,20,429,0.014086,399,28312641,0,False
457,21,422,0.014015,397,35661977,1,False
457,22,430,0.013399,378,27263645,0,False
457,23,431,0.013063,355,26215417,0,False
457,24,439,0.013062,370,17826379,0,False
457,25,432,0.012090,319,25166615,0,False
457,26,440,0.012051,332,16777995,0,False
457,27,444,0.011150,300,12584043,0,False
457,28,447,0.010482,292,9444039,0,False
457,29,438,0.010263,286,18875636,0,False
457,30,443,0.009033,250,13632668,0,False
457,31,426,0.008579,243,31461788,0,False
458,0,454,0.046427,1276,3144908,1,False
458,1,451,0.046379,1245,6300865,1,False
458,2,444,0.045382,1221,13630781,1,False
458,3,440,0.045045,1241,17824733,1,False
458,4,432,0.044190,1166,26213353,1,False
458,5,443,0.043250,1197,14679406,1,False
